language_dependency,file_path,function_name,line_number,call_body
rev,rpart.exp.R,drate2,82,rev(tab1)
rev,rpart.exp.R,drate2,87,rev(cumsum(rev(tab2)))
rev,rpart.exp.R,drate2,87,rev(tab2)
rev,rpartco.R,rpartco,61,rev(temp)
rev,text.rpart.R,text.rpart,20,rev(cxy)
round,roc.rpart.R,roc.rpart,71,"round(cutoffs, 3L)"
round,roc.rpart.R,roc.rpart,72,"round(sensitivity, 2L)"
round,roc.rpart.R,roc.rpart,73,"round(specificity, 2L)"
round,roc.rpart.R,roc.rpart,74,"round(pospred, 2L)"
round,roc.rpart.R,roc.rpart,75,"round(negpred, 2L)"
round,rpart.control.R,rpart.control,2,round(minsplit/3)
round,summary.rpart.R,summary.rpart,26,round(100 * temp/sum(temp))
round,summary.rpart.R,summary.rpart,106,"round(agree, 3L)"
round,summary.rpart.R,summary.rpart,107,"round(adj, 3L)"
row.names,labels.rpart.R,labels.rpart,100,row.names(ff)
row.names,meanvar.rpart.R,meanvar.rpart,12,row.names(frame)
row.names,na.rpart.R,na.rpart,19,row.names(x)
row.names,path.rpart.R,path.rpart,9,row.names(frame)
row.names,plot.rpart.R,plot.rpart,27,row.names(x$frame)
row.names,pred.rpart.R,pred.rpart,21,row.names(frame)
row.names,print.rpart.R,print.rpart,9,row.names(frame)
row.names,prune.rpart.R,prune.rpart,4,row.names(ff)
row.names,rpart.R,rpart,269,row.names(m)
row.names,rpartco.R,rpartco,12,row.names(frame)
row.names,snip.rpart.R,snip.rpart,14,row.names(ff)
row.names,snip.rpart.mouse.R,snip.rpart.mouse,21,row.names(tree$frame)
row.names,summary.rpart.R,summary.rpart,34,row.names(ff)
row.names,text.rpart.R,text.rpart,23,row.names(frame)
rowSums,rpart.R,rpart,255,rowSums(temp)
rowSums,rpart.class.R,rpart.class,42,rowSums(temp2)
rownames,pred.rpart.R,pred.rpart,7,rownames(x)
rownames,pred.rpart.R,pred.rpart,13,rownames(fit$splits)
rownames,pred.rpart.R,pred.rpart,29,rownames(x)
rownames,summary.rpart.R,summary.rpart,43,rownames(x$splits)
rownames,xpred.rpart.R,xpred.rpart,138,rownames(X)
rownames,xpred.rpart.R,xpred.rpart,142,rownames(X)
sample,rpart.R,rpart,119,"sample(rep(1L:xval, length.out = nobs), nobs, replace = FALSE)"
sample,xpred.rpart.R,xpred.rpart,70,"sample(rep(1L:xval, length.out = nobs), nobs, replace = FALSE)"
sapply,zzz.R,string.bounding.box,14,"sapply(s2, length)"
sapply,zzz.R,string.bounding.box,15,"sapply(s2, function(x) max(nchar(x, ""w"")))"
segments,plotcp.R,plotcp,24,"segments(ns, xerror - xstd, ns, xerror + xstd)"
segments,rsq.rpart.R,rsq.rpart,28,"segments(nsplit, xerror - xstd, nsplit, xerror + xstd)"
seq,na.rpart.R,na.rpart,18,seq(keep)
seq,print.rpart.R,print.rpart,14,seq(depth)
seq,residuals.rpart.R,residuals.rpart,23,seq(y)
seq,rpartco.R,rpartco,29,seq(node)
seq,rpartco.R,rpartco,55,seq(sum(is.leaf))
seq,rpartco.R,rpartco,60,seq(node)
seq,summary.rpart.R,summary.rpart,87,"seq(index[i], length.out = 1L + ff$ncompete[i])"
seq,summary.rpart.R,summary.rpart,97,"seq(1L + index[i] + ff$ncompete[i],
                     length.out = ff$nsurrogate[i])"
seq,text.rpart.R,oval,63,"seq(0, 2 * pi, pi/30)"
seq_along,importance.R,importance,13,seq_along(fpri)
seq_along,importance.R,importance,28,seq_along(fpri)
seq_along,labels.rpart.R,labels.rpart,59,seq_along(ncat)
seq_along,labels.rpart.R,labels.rpart,68,seq_along(z)
seq_along,labels.rpart.R,labels.rpart,74,seq_along(jrow)
seq_along,plotcp.R,plotcp,15,seq_along(nsplit)
seq_along,plotcp.R,plotcp,35,seq_along(xerror)
seq_along,summary.rpart.R,summary.rpart,37,seq_along(id)
seq_along,summary.rpart.R,summary.rpart,46,seq_along(cuts)
seq_along,summary.rpart.R,summary.rpart,68,seq_along(rows)
seq_len,importance.R,importance,31,seq_len(nsurr[i])
sign,residuals.rpart.R,residuals.rpart,39,sign(events- expect)
signif,plotcp.R,plotcp,25,"signif(cp, 2L)"
signif,print.rpart.R,print.rpart,22,"signif(frame$yval, digits)"
signif,print.rpart.R,print.rpart,27,"signif(frame$dev, digits)"
signif,summary.rpart.R,summary.rpart,48,"signif(x$splits[i, 4L], digits)"
signif,summary.rpart.R,summary.rpart,50,"signif(x$splits[i, 4L], digits)"
signif,summary.rpart.R,summary.rpart,74,"signif(ff$complexity[i], digits)"
signif,summary.rpart.R,summary.rpart,92,"signif(x$splits[j, 3L], digits)"
sin,text.rpart.R,oval,65,sin(theta)
sink,summary.rpart.R,summary.rpart,10,sink(file)
sink,summary.rpart.R,summary.rpart,11,sink()
sort,importance.R,importance,40,"sort(c(import), decreasing = TRUE)"
sort,printcp.R,printcp,22,sort(as.character(used))
sort,roc.rpart.R,roc.rpart,12,"sort(unique(c(0, 1, object$frame$yprob[endnodes, 2L])))"
sort,rpart.exp.R,rpart.exp,32,sort(unique(time[status == 1]))
sort,snip.rpart.R,snip.rpart,65,"sort(c(keepit, newleaf))"
sort,snip.rpart.R,snip.rpart,71,"sort(c(keepit, newleaf))"
split,rpartco.R,rpartco,29,"split(seq(node), depth)"
split,rpartco.R,rpartco,60,"split(seq(node)[!is.leaf], depth[!is.leaf])"
sprintf,formatg.R,formatg,8,"sprintf(format, x)"
sqrt,plotcp.R,plotcp,17,"sqrt(cp0 * c(Inf, cp0[-length(cp0)]))"
sqrt,residuals.rpart.R,residuals.rpart,38,sqrt(temp)
sqrt,residuals.rpart.R,residuals.rpart,40,sqrt(2 * (events * log(events/temp) - (events - expect)))
sqrt,text.rpart.R,text.rpart,89,sqrt(2)
sqrt,xpred.rpart.R,xpred.rpart,63,"sqrt(cp * c(10, cp[-length(cp)]))"
stats::model.frame,rpart.R,rpart,18,quote(stats::model.frame)
stats::model.frame,xpred.rpart.R,xpred.rpart,24,quote(stats::model.frame)
stop,formatg.R,formatg,6,"stop(""'x' must be a numeric vector"")"
stop,meanvar.rpart.R,meanvar.rpart,5,"stop(""Not a legitimate \""rpart\"" object"")"
stop,meanvar.rpart.R,meanvar.rpart,7,"stop(""Plot not useful for classification or poisson trees"")"
stop,path.rpart.R,path.rpart,6,"stop(""Not a legitimate \""rpart\"" object"")"
stop,plot.rpart.R,plot.rpart,5,"stop(""Not a legitimate \""rpart\"" object"")"
stop,plot.rpart.R,plot.rpart,6,"stop(""fit is not a tree, just a root"")"
stop,plotcp.R,plotcp,7,"stop(""Not a legitimate \""rpart\"" object"")"
stop,pred.rpart.R,pred.rpart,15,"stop(""Tree has variables not found in new data"")"
stop,predict.rpart.R,predict.rpart,5,"stop(""Not a legitimate \""rpart\"" object"")"
stop,predict.rpart.R,predict.rpart,32,"stop(""type 'class' is only appropriate for classification"")"
stop,predict.rpart.R,predict.rpart,38,"stop(""Invalid prediction for \""rpart\"" object"")"
stop,print.rpart.R,print.rpart,4,"stop(""Not a legitimate \""rpart\"" object"")"
stop,printcp.R,printcp,4,"stop (""'x' must be an \""rpart\"" object"")"
stop,residuals.rpart.R,residuals.rpart,5,"stop(""Not a legitimate \""rpart\"" object"")"
stop,residuals.rpart.R,residuals.rpart,12,"stop(""Invalid type of residual"")"
stop,roc.rpart.R,roc.rpart,6,"stop('Not legitimate ""rpart"" tree and endpoint not a 2 level-factor')"
stop,rpart.R,rpart,15,"stop(""a 'formula' argument is required"")"
stop,rpart.R,rpart,24,"stop(""Trees cannot handle interaction terms"")"
stop,rpart.R,rpart,28,"stop(""negative weights not allowed"")"
stop,rpart.R,rpart,59,"stop(""Invalid method"")"
stop,rpart.R,rpart,99,"stop(gettextf(""Argument %s not matched"",
                          names(extraArgs)[indx == 0L]),
                 domain = NA)"
stop,rpart.R,rpart,109,"stop(""unkown named elements in 'control'"")"
stop,rpart.R,rpart,132,"stop(""Wrong length for 'xval'"")"
stop,rpart.R,rpart,133,"stop(""Wrong length for 'xval'"")"
stop,rpart.R,rpart,142,"stop(""Cost vector is the wrong length"")"
stop,rpart.R,rpart,143,"stop(""Cost vector must be positive"")"
stop,rpart.R,rpart,262,"stop(""Initialization routine is missing the 'summary' function"")"
stop,rpart.branch.R,rpart.branch,10,"stop(""no information available on parameters from previous call to plot()"")"
stop,rpart.class.R,rpart.class,3,"stop(""No offset allowed in classification models"")"
stop,rpart.class.R,rpart.class,17,"stop(""The parms list must have names"")"
stop,rpart.class.R,rpart.class,20,"stop(gettextf(""'parms' component not matched: %s"",
                          names(parms)[temp == 0L]), domain = NA)"
stop,rpart.class.R,rpart.class,27,"stop(""Priors must sum to 1"")"
stop,rpart.class.R,rpart.class,28,"stop(""Priors must be >= 0"")"
stop,rpart.class.R,rpart.class,29,"stop(""Wrong length for priors"")"
stop,rpart.class.R,rpart.class,36,"stop(""Wrong length for loss matrix"")"
stop,rpart.class.R,rpart.class,39,"stop(""Loss matrix must have zero on diagonals"")"
stop,rpart.class.R,rpart.class,41,"stop(""Loss matrix cannot have negative elements"")"
stop,rpart.class.R,rpart.class,43,"stop(""Loss matrix has a row of zeros"")"
stop,rpart.class.R,rpart.class,49,"stop(""Invalid splitting rule"")"
stop,rpart.class.R,rpart.class,53,"stop(""Parameter argument must be a list"")"
stop,rpart.control.R,rpart.control,15,"stop(""Maximum depth is 30"")"
stop,rpart.control.R,rpart.control,16,"stop(""Maximum depth must be at least 1"")"
stop,rpart.exp.R,rpart.exp,15,"stop(""Response must be a 'survival' object - use the 'Surv()' function"")"
stop,rpart.exp.R,rpart.exp,21,"stop(""Observation time must be > 0"")"
stop,rpart.exp.R,rpart.exp,22,"stop(""No deaths in data set"")"
stop,rpart.exp.R,rpart.exp,112,"stop(""You must input a named list for parms"")"
stop,rpart.exp.R,rpart.exp,116,"stop(gettextf(""'parms' component not matched: %s"", names(parms)[indx == 0L]), domain = NA)"
stop,rpart.exp.R,rpart.exp,122,"stop(""Invalid error method for Poisson"")"
stop,rpart.exp.R,rpart.exp,127,"stop(""Invalid shrinkage value"")"
stop,rpart.poisson.R,rpart.poisson,5,"stop(""response must be a 2 column matrix or a vector"")"
stop,rpart.poisson.R,rpart.poisson,11,"stop(""Observation time must be > 0"")"
stop,rpart.poisson.R,rpart.poisson,12,"stop(""Number of events must be >= 0"")"
stop,rpart.poisson.R,rpart.poisson,17,"stop(""You must input a named list for parms"")"
stop,rpart.poisson.R,rpart.poisson,21,"stop(gettextf(""'parms' component not matched: %s"",
                          names(parms)[indx == 0L]), domain = NA)"
stop,rpart.poisson.R,rpart.poisson,27,"stop(""Invalid error method for Poisson"")"
stop,rpart.poisson.R,rpart.poisson,33,"stop(""Invalid shrinkage value"")"
stop,rpartcallback.R,rpartcallback,7,"stop(""User written methods must have 3 functions"")"
stop,rpartcallback.R,rpartcallback,9,"stop(""User written method does not contain an 'init' function"")"
stop,rpartcallback.R,rpartcallback,11,"stop(""User written method does not contain a 'split' function"")"
stop,rpartcallback.R,rpartcallback,13,"stop(""User written method does not contain an 'eval' function"")"
stop,rpartcallback.R,rpartcallback,36,"stop(""User 'eval' function returned invalid label"")"
stop,rpartcallback.R,rpartcallback,38,"stop(""User 'eval' function returned invalid deviance"")"
stop,rpartcallback.R,rpartcallback,49,"stop(""Invalid return from categorical 'split' function"")"
stop,rpartcallback.R,rpartcallback,54,"stop(""User 'split' function returned invalid goodness"")"
stop,rpartcallback.R,rpartcallback,56,"stop(""User 'split' function returned invalid direction"")"
stop,rpartcallback.R,rpartcallback,65,"stop(""User 'eval' function returned invalid label"")"
stop,rpartcallback.R,rpartcallback,67,"stop(""User 'eval' function returned invalid deviance"")"
stop,rpartcallback.R,rpartcallback,79,"stop(""Invalid return from categorical 'split' function"")"
stop,rpartcallback.R,rpartcallback,85,"stop(""User 'split' function returned invalid goodness"")"
stop,rpartcallback.R,rpartcallback,87,"stop(""User 'split' function returned invalid direction"")"
stop,rpartco.R,rpartco,7,"stop(""no information available on parameters from previous call to plot()"")"
stop,rsq.rpart.R,rsq.rpart,7,"stop(""Not a legitimate \""rpart\"" object"")"
stop,snip.rpart.R,snip.rpart,6,"stop(""Not an \""rpart\"" object"")"
stop,snip.rpart.mouse.R,snip.rpart.mouse,9,"stop(""no information available on parameters from previous call to plot()"")"
stop,summary.rpart.R,summary.rpart,4,"stop(""Not a legitimate \""rpart\"" object"")"
stop,text.rpart.R,text.rpart,11,"stop(""Not a legitimate \""rpart\"" object"")"
stop,text.rpart.R,text.rpart,12,"stop(""fit is not a tree, just a root"")"
stop,xpred.rpart.R,xpred.rpart,7,"stop(""Invalid fit object"")"
stop,xpred.rpart.R,xpred.rpart,83,"stop(""Wrong length for 'xval'"")"
stop,xpred.rpart.R,xpred.rpart,84,"stop(""Wrong length for 'xval'"")"
storage.mode,rpart.R,rpart,156,"storage.mode(X) <- ""double"""
storage.mode,rpart.R,rpart,157,"storage.mode(wt) <- ""double"""
storage.mode<-,xpred.rpart.R,xpred.rpart,114,"storage.mode(Y) <- ""double"""
storage.mode<-,xpred.rpart.R,xpred.rpart,115,"storage.mode(X) <- ""double"""
storage.mode<-,xpred.rpart.R,xpred.rpart,116,"storage.mode(wt) <- ""double"""
strsplit,zzz.R,string.bounding.box,13,"strsplit(s, ""\n"")"
structure,na.rpart.R,na.rpart,22,"structure(x[keep , , drop = FALSE], na.action = temp)"
structure,pred.rpart.R,pred.rpart,7,"structure(rep(1, nrow(x), names = rownames(x)))"
sub,rpart.matrix.R,rpart.matrix,29,"sub(""^`(.*)`"", ""\\1"", colnames(X))"
substitute,post.rpart.R,post.rpart,3,substitute(tree)
substring,model.frame.rpart.R,model.frame.rpart,6,"substring(deparse(oc[[1L]]), 1L, 7L)"
substring,print.rpart.R,print.rpart,14,"substring(indent, 1L, spaces * seq(depth))"
sum,roc.rpart.R,roc.rpart,17,"sum(pred.np[1L, ])"
sum,roc.rpart.R,roc.rpart,23,"sum(pred.np[last.r, ])"
sum,roc.rpart.R,roc.rpart,43,"sum(truth[pred.np[i, ], 1L])"
sum,roc.rpart.R,roc.rpart,44,"sum(truth[!pred.np[i, ], 1L])"
sum,roc.rpart.R,roc.rpart,45,"sum(truth[pred.np[i, ], 2L])"
sum,roc.rpart.R,roc.rpart,46,"sum(truth[!pred.np[i, ], 2L])"
sum,rpart.R,rpart,191,"sum(isord[rpfit$isplit[, 1L]])"
sum,rpart.R,rpart,252,sum(wt)
sum,rpart.class.R,rpart.class,8,sum
sum,rpart.class.R,rpart.class,12,sum(counts)
sum,rpart.class.R,rpart.class,24,sum(counts)
sum,rpart.class.R,rpart.class,27,sum(temp)
sum,rpart.exp.R,drate2,83,sum
sum,rpart.exp.R,drate2,88,sum
sum,rpart.exp.R,drate2,92,sum
sum,rpartco.R,rpartco,55,sum(is.leaf)
sum,summary.rpart.R,summary.rpart,26,sum(temp)
switch,plotcp.R,plotcp,26,"switch(upper,
           size = {
               axis(3L, at = ns, labels = as.character(nsplit + 1), ...)
               mtext(""size of tree"", side = 3, line = 3)
           },
           splits = {
               axis(3L, at = ns, labels = as.character(nsplit), ...)
               mtext(""number of splits"", side = 3, line = 3)
           })"
switch,printcp.R,printcp,5,"switch(x$method,
               anova = ""\nRegression tree:\n"" ,
               class = ""\nClassification tree:\n"" ,
               poisson = ""\nRates regression tree:\n"",
               exp = ""\nSurvival regression tree:\n"")"
switch,residuals.rpart.R,residuals.rpart,25,"switch(type,
               usual = loss[cbind(y, yhat)],
               pearson = (1 - yhat)/yhat,
               deviance = -2 * log(yhat))"
switch,residuals.rpart.R,residuals.rpart,36,"switch(type,
               usual = events - expect,
               pearson = (events - expect)/sqrt(temp),
               deviance = sign(events- expect) *
                   sqrt(2 * (events * log(events/temp) - (events - expect)))
               )"
t,rpart.R,rpart,167,t(init$y)
t,rpart.R,rpart,274,t(rpfit$cptable)
table,rpart.exp.R,drate2,81,table(index)
table,rpart.exp.R,drate2,86,"table(index2, levels = 1:ngrp)"
tapply,importance.R,importance,37,"tapply(c(scaled.imp, unlist(sval)),
                     c(as.character(ff$var[fpri]), unlist(sname)),
                     sum)"
tapply,rpart.class.R,rpart.class,8,"tapply(wt, factor(y, levels = 1:numclass), sum)"
tapply,rpart.exp.R,drate2,83,"tapply(itime, index, sum)"
tapply,rpart.exp.R,drate2,88,"tapply(itime2, index2, sum)"
tapply,rpart.exp.R,drate2,92,"tapply(status, index, sum)"
text,meanvar.rpart.R,meanvar.rpart,14,"text(x, y, label)"
text,plot.rpart.R,plot.rpart,30,"text(xx[1L], yy[1L], ""|"")"
text,post.rpart.R,post.rpart,17,"text(tree, all = TRUE, use.n = use.n, fancy = TRUE, digits = digits,
         pretty = pretty)"
title,post.rpart.R,post.rpart,22,"title(paste(""Endpoint ="", temp), cex = 0.8)"
title,post.rpart.R,post.rpart,23,"title(title., cex = 0.8)"
unclass,residuals.rpart.R,residuals.rpart,23,unclass(y)
unclass,rpart.exp.R,drate2,64,"unclass(cut(time, itable, include.lowest = TRUE))"
unclass,rpart.exp.R,drate2,71,"unclass(cut(stime, itable, include.lowest = TRUE))"
unique,printcp.R,printcp,18,unique(frame$var[!leaves])
unique,prune.rpart.R,prune.rpart,10,unique(temp)
unique,roc.rpart.R,roc.rpart,12,"unique(c(0, 1, object$frame$yprob[endnodes, 2L]))"
unique,rpart.R,rpart,122,unique(xgroups)
unique,rpart.R,rpart,131,unique(xgroups)
unique,rpart.exp.R,rpart.exp,32,unique(time[status == 1])
unique,rpartcallback.R,rpartcallback,46,unique(xback[1L:n2])
unique,rpartcallback.R,rpartcallback,76,unique(xback[1L:n2])
unique,snip.rpart.R,snip.rpart,16,unique(toss)
unique,xpred.rpart.R,xpred.rpart,73,unique(xgroups)
unique,xpred.rpart.R,xpred.rpart,82,unique(xgroups)
unlist,importance.R,importance,37,unlist(sval)
unlist,importance.R,importance,38,unlist(sname)
unlist,pred.rpart.R,pred.rpart,22,"unlist(frame[, c(""n"", ""ncompete"", ""nsurrogate"", ""index"")])"
unlist,rpart.R,rpart,88,"unlist(lapply(xlevels, length))"
unlist,rpart.R,rpart,154,"unlist(lapply(m[labs], tfun))"
unlist,rpart.R,rpart,158,unlist(init$parms)
unlist,rpart.R,rpart,163,unlist(controls)
unlist,xpred.rpart.R,xpred.rpart,57,"unlist(lapply(xlevels, length))"
unlist,xpred.rpart.R,xpred.rpart,117,unlist(parms)
unlist,xpred.rpart.R,xpred.rpart,122,unlist(controls)
vector,importance.R,importance,16,"vector(""list"", length(fpri))"
warning,labels.rpart.R,labels.rpart,66,"warning(""more than 52 levels in a predicting factor, truncated for printout"",
        domain = NA)"
warning,rpart.control.R,rpart.control,8,"warning(""The value of 'maxcompete' supplied is < 0; the value 0 was used instead"")"
warning,rpart.control.R,rpart.control,12,"warning(""The value of 'xval' supplied is < 0; the value 0 was used instead"")"
warning,rpart.control.R,rpart.control,19,"warning(""The value of 'usesurrogate' supplied was out of range, the default value of 2 is used instead."")"
warning,rpart.control.R,rpart.control,23,"warning(""The value of 'surrogatestyle' supplied was out of range, the default value of 0 is used instead."")"
warning,rsq.rpart.R,rsq.rpart,17,"warning(""may not be applicable for this method"")"
warning,snip.rpart.R,snip.rpart,20,"warning(gettext(""Nodes %s are not in this tree"", toss[toss.idx == 0L]),
        domain = NA)"
warning,text.rpart.R,text.rpart,15,"warning(""argument 'label' is no longer used"")"
warning,zzz.R,node.match,25,"warning(gettextf(""supplied nodes %s are not in this tree"",
                         paste(bad, collapse = "","")), domain = NA)"
warning,zzz.R,node.match,29,"warning(gettextf(""supplied nodes %s are leaves"",
                paste(good[leaves], collapse = "","")), domain = NA)"
which,importance.R,importance,11,"which(ff$var != ""<leaf>"")"
x$functions$text,text.rpart.R,text.rpart,53,"x$functions$text(yval = if (is.null(frame$yval2)) frame$yval[leaves]
                                else frame$yval2[leaves, ],
                         dev = frame$dev[leaves], wt = frame$wt[leaves],
                         ylevel = ylevels, digits = digits,
                         n = frame$n[leaves], use.n = use.n)"
